June,1,8.662262593,1,1,1,9.324525186,1.1,1.1,1.1
July,1,8.663914121,1,1,1,9.327828241,1.1,1.1,1.1
August,1,8.665565648,1,1,1,9.331131296,1.1,1.1,1.1
September,1,8.667217176,1,1,1,9.334434352,1.1,1.1,1.1
October,1,8.668868704,1,1,1,9.337737407,1.1,1.1,1.1
November,1,8.670520231,1,1,1,9.341040462,1.1,1.1,1.1
December,1,8.672171759,1,1,1,9.344343518,1.1,1.1,1.1
2034,1,8.673823287,1,1,1,9.347646573,1.1,1.1,1.1
February,1,8.675474814,1,1,1,9.350949628,1.1,1.1,1.1
March,1,8.677126342,1,1,1,9.354252684,1.1,1.1,1.1
April,1,8.67877787,1,1,1,9.357555739,1.1,1.1,1.1
May,1,8.680429397,1,1,1,9.360858794,1.1,1.1,1.1
June,1,8.682080925,1,1,1,9.36416185,1.1,1.1,1.1
July,1,8.683732453,1,1,1,9.367464905,1.1,1.1,1.1
August,1,8.68538398,1,1,1,9.37076796,1.1,1.1,1.1
September,1,8.687035508,1,1,1,9.374071016,1.1,1.1,1.1
October,1,8.688687036,1,1,1,9.377374071,1.1,1.1,1.1
November,1,8.690338563,1,1,1,9.380677126,1.1,1.1,1.1
December,1,8.691990091,1,1,1,9.383980182,1.1,1.1,1.1
2035,1,8.693641618,1,1.001268,1.000915,9.387283237,1.1,1.101395,1.1010065
February,1,8.695293146,1,1.001268,1.000915,9.390586292,1.1,1.101395,1.1010065
March,1,8.696944674,1,1.001268,1.000915,9.393889348,1.1,1.101395,1.1010065
April,1,8.698596201,1,1.001268,1.000915,9.397192403,1.1,1.101395,1.1010065
May,1,8.700247729,1,1.001268,1.000915,9.400495458,1.1,1.101395,1.1010065
June,1,8.701899257,1,1.001268,1.000915,9.403798514,1.1,1.101395,1.1010065
July,1,8.703550784,1,1.001268,1.000915,9.407101569,1.1,1.101395,1.1010065
August,1,8.705202312,1,1.001268,1.000915,9.410404624,1.1,1.101395,1.1010065
September,1,8.70685384,1,1.001268,1.000915,9.41370768,1.1,1.101395,1.1010065
October,1,8.708505367,1,1.001268,1.000915,9.417010735,1.1,1.101395,1.1010065
November,1,8.710156895,1,1.001268,1.000915,9.42031379,1.1,1.101395,1.1010065
December,1,8.711808423,1,1.001268,1.000915,9.423616846,1.1,1.101395,1.1010065
2036,1,8.71345995,1,0.9956185,0.9999629,9.426919901,1.1,1.09518,1.09995919
February,1,8.715111478,1,0.9956185,0.9999629,9.430222956,1.1,1.09518,1.09995919
March,1,8.716763006,1,0.9956185,0.9999629,9.433526012,1.1,1.09518,1.09995919
April,1,8.718414533,1,0.9956185,0.9999629,9.436829067,1.1,1.09518,1.09995919
May,1,8.720066061,1,0.9956185,0.9999629,9.440132122,1.1,1.09518,1.09995919
June,1,8.721717589,1,0.9956185,0.9999629,9.443435178,1.1,1.09518,1.09995919
July,1,8.723369116,1,0.9956185,0.9999629,9.446738233,1.1,1.09518,1.09995919
August,1,8.725020644,1,0.9956185,0.9999629,9.450041288,1.1,1.09518,1.09995919
September,1,8.726672172,1,0.9956185,0.9999629,9.453344344,1.1,1.09518,1.09995919
October,1,8.728323699,1,0.9956185,0.9999629,9.456647399,1.1,1.09518,1.09995919
November,1,8.729975227,1,0.9956185,0.9999629,9.459950454,1.1,1.09518,1.09995919
December,1,8.731626755,1,0.9956185,0.9999629,9.463253509,1.1,1.09518,1.09995919
2037,1,8.733278282,1,0.9885278,0.9998119,9.466556565,1.1,1.087381,1.09979309
February,1,8.73492981,1,0.9885278,0.9998119,9.46985962,1.1,1.087381,1.09979309
March,1,8.736581338,1,0.9885278,0.9998119,9.473162675,1.1,1.087381,1.09979309
April,1,8.738232865,1,0.9885278,0.9998119,9.476465731,1.1,1.087381,1.09979309
May,1,8.739884393,1,0.9885278,0.9998119,9.479768786,1.1,1.087381,1.09979309
June,1,8.741535921,1,0.9885278,0.9998119,9.483071841,1.1,1.087381,1.09979309
July,1,8.743187448,1,0.9885278,0.9998119,9.486374897,1.1,1.087381,1.09979309
August,1,8.744838976,1,0.9885278,0.9998119,9.489677952,1.1,1.087381,1.09979309
September,1,8.746490504,1,0.9885278,0.9998119,9.492981007,1.1,1.087381,1.09979309
October,1,8.748142031,1,0.9885278,0.9998119,9.496284063,1.1,1.087381,1.09979309
November,1,8.749793559,1,0.9885278,0.9998119,9.499587118,1.1,1.087381,1.09979309
December,1,8.751445087,1,0.9885278,0.9998119,9.502890173,1.1,1.087381,1.09979309
2038,1,8.753096614,1,0.9862478,0.9995108,9.506193229,1.1,1.084873,1.09946188
February,1,8.754748142,1,0.9862478,0.9995108,9.509496284,1.1,1.084873,1.09946188
March,1,8.75639967,1,0.9862478,0.9995108,9.512799339,1.1,1.084873,1.09946188
April,1,8.758051197,1,0.9862478,0.9995108,9.516102395,1.1,1.084873,1.09946188
May,1,8.759702725,1,0.9862478,0.9995108,9.51940545,1.1,1.084873,1.09946188
June,1,8.761354253,1,0.9862478,0.9995108,9.522708505,1.1,1.084873,1.09946188
July,1,8.76300578,1,0.9862478,0.9995108,9.526011561,1.1,1.084873,1.09946188
August,1,8.764657308,1,0.9862478,0.9995108,9.529314616,1.1,1.084873,1.09946188
September,1,8.766308836,1,0.9862478,0.9995108,9.532617671,1.1,1.084873,1.09946188
October,1,8.767960363,1,0.9862478,0.9995108,9.535920727,1.1,1.084873,1.09946188
November,1,8.769611891,1,0.9862478,0.9995108,9.539223782,1.1,1.084873,1.09946188
December,1,8.771263419,1,0.9862478,0.9995108,9.542526837,1.1,1.084873,1.09946188
2039,1,8.772914946,1,0.9946106,0.999477,9.545829893,1.1,1.094072,1.0994247
February,1,8.774566474,1,0.9946106,0.999477,9.549132948,1.1,1.094072,1.0994247
March,1,8.776218002,1,0.9946106,0.999477,9.552436003,1.1,1.094072,1.0994247
April,1,8.777869529,1,0.9946106,0.999477,9.555739059,1.1,1.094072,1.0994247
May,1,8.779521057,1,0.9946106,0.999477,9.559042114,1.1,1.094072,1.0994247
June,1,8.781172585,1,0.9946106,0.999477,9.562345169,1.1,1.094072,1.0994247
July,1,8.782824112,1,0.9946106,0.999477,9.565648225,1.1,1.094072,1.0994247
August,1,8.78447564,1,0.9946106,0.999477,9.56895128,1.1,1.094072,1.0994247
September,1,8.786127168,1,0.9946106,0.999477,9.572254335,1.1,1.094072,1.0994247
October,1,8.787778695,1,0.9946106,0.999477,9.575557391,1.1,1.094072,1.0994247
November,1,8.789430223,1,0.9946106,0.999477,9.578860446,1.1,1.094072,1.0994247
December,1,8.791081751,1,0.9946106,0.999477,9.582163501,1.1,1.094072,1.0994247
2040,1,8.792733278,1,1.002288,0.9992968,9.585466557,1.1,1.102517,1.09922648
February,1,8.794384806,1,1.002288,0.9992968,9.588769612,1.1,1.102517,1.09922648
March,1,8.796036334,1,1.002288,0.9992968,9.592072667,1.1,1.102517,1.09922648
April,1,8.797687861,1,1.002288,0.9992968,9.595375723,1.1,1.102517,1.09922648
May,1,8.799339389,1,1.002288,0.9992968,9.598678778,1.1,1.102517,1.09922648
June,1,8.800990917,1,1.002288,0.9992968,9.601981833,1.1,1.102517,1.09922648
July,1,8.802642444,1,1.002288,0.9992968,9.605284889,1.1,1.102517,1.09922648
August,1,8.804293972,1,1.002288,0.9992968,9.608587944,1.1,1.102517,1.09922648
September,1,8.8059455,1,1.002288,0.9992968,9.611890999,1.1,1.102517,1.09922648
October,1,8.807597027,1,1.002288,0.9992968,9.615194055,1.1,1.102517,1.09922648
November,1,8.809248555,1,1.002288,0.9992968,9.61849711,1.1,1.102517,1.09922648
December,1,8.810900083,1,1.002288,0.9992968,9.621800165,1.1,1.102517,1.09922648
2041,1,8.81255161,1,0.99134,0.9978715,9.62510322,1.1,1.090474,1.09765865
February,1,8.814203138,1,0.99134,0.9978715,9.628406276,1.1,1.090474,1.09765865
March,1,8.815854666,1,0.99134,0.9978715,9.631709331,1.1,1.090474,1.09765865
April,1,8.817506193,1,0.99134,0.9978715,9.635012386,1.1,1.090474,1.09765865
May,1,8.819157721,1,0.99134,0.9978715,9.638315442,1.1,1.090474,1.09765865
June,1,8.820809249,1,0.99134,0.9978715,9.641618497,1.1,1.090474,1.09765865
July,1,8.822460776,1,0.99134,0.9978715,9.644921552,1.1,1.090474,1.09765865
August,1,8.824112304,1,0.99134,0.9978715,9.648224608,1.1,1.090474,1.09765865
September,1,8.825763832,1,0.99134,0.9978715,9.651527663,1.1,1.090474,1.09765865
October,1,8.827415359,1,0.99134,0.9978715,9.654830718,1.1,1.090474,1.09765865
November,1,8.829066887,1,0.99134,0.9978715,9.658133774,1.1,1.090474,1.09765865
December,1,8.830718415,1,0.99134,0.9978715,9.661436829,1.1,1.090474,1.09765865
2042,1,8.832369942,1,1.000668,0.9980163,9.664739884,1.1,1.100735,1.09781793
February,1,8.83402147,1,1.000668,0.9980163,9.66804294,1.1,1.100735,1.09781793
March,1,8.835672998,1,1.000668,0.9980163,9.671345995,1.1,1.100735,1.09781793
April,1,8.837324525,1,1.000668,0.9980163,9.67464905,1.1,1.100735,1.09781793
May,1,8.838976053,1,1.000668,0.9980163,9.677952106,1.1,1.100735,1.09781793
June,1,8.840627581,1,1.000668,0.9980163,9.681255161,1.1,1.100735,1.09781793
July,1,8.842279108,1,1.000668,0.9980163,9.684558216,1.1,1.100735,1.09781793
August,1,8.843930636,1,1.000668,0.9980163,9.687861272,1.1,1.100735,1.09781793
September,1,8.845582164,1,1.000668,0.9980163,9.691164327,1.1,1.100735,1.09781793
October,1,8.847233691,1,1.000668,0.9980163,9.694467382,1.1,1.100735,1.09781793
November,1,8.848885219,1,1.000668,0.9980163,9.697770438,1.1,1.100735,1.09781793
December,1,8.850536746,1,1.000668,0.9980163,9.701073493,1.1,1.100735,1.09781793
2043,1,8.852188274,1,1.006168,0.9982304,9.704376548,1.1,1.106785,1.09805344
February,1,8.853839802,1,1.006168,0.9982304,9.707679604,1.1,1.106785,1.09805344
March,1,8.855491329,1,1.006168,0.9982304,9.710982659,1.1,1.106785,1.09805344
April,1,8.857142857,1,1.006168,0.9982304,9.714285714,1.1,1.106785,1.09805344
May,1,8.858794385,1,1.006168,0.9982304,9.71758877,1.1,1.106785,1.09805344
June,1,8.860445912,1,1.006168,0.9982304,9.720891825,1.1,1.106785,1.09805344
July,1,8.86209744,1,1.006168,0.9982304,9.72419488,1.1,1.106785,1.09805344
August,1,8.863748968,1,1.006168,0.9982304,9.727497936,1.1,1.106785,1.09805344
September,1,8.865400495,1,1.006168,0.9982304,9.730800991,1.1,1.106785,1.09805344
October,1,8.867052023,1,1.006168,0.9982304,9.734104046,1.1,1.106785,1.09805344
November,1,8.868703551,1,1.006168,0.9982304,9.737407102,1.1,1.106785,1.09805344
December,1,8.870355078,1,1.006168,0.9982304,9.740710157,1.1,1.106785,1.09805344
2044,1,8.872006606,1,0.9862932,0.9978133,9.744013212,1.1,1.084923,1.09759463
February,1,8.873658134,1,0.9862932,0.9978133,9.747316268,1.1,1.084923,1.09759463
March,1,8.875309661,1,0.9862932,0.9978133,9.750619323,1.1,1.084923,1.09759463
April,1,8.876961189,1,0.9862932,0.9978133,9.753922378,1.1,1.084923,1.09759463
May,1,8.878612717,1,0.9862932,0.9978133,9.757225434,1.1,1.084923,1.09759463
June,1,8.880264244,1,0.9862932,0.9978133,9.760528489,1.1,1.084923,1.09759463
July,1,8.881915772,1,0.9862932,0.9978133,9.763831544,1.1,1.084923,1.09759463
August,1,8.8835673,1,0.9862932,0.9978133,9.7671346,1.1,1.084923,1.09759463
September,1,8.885218827,1,0.9862932,0.9978133,9.770437655,1.1,1.084923,1.09759463
October,1,8.886870355,1,0.9862932,0.9978133,9.77374071,1.1,1.084923,1.09759463
November,1,8.888521883,1,0.9862932,0.9978133,9.777043765,1.1,1.084923,1.09759463
December,1,8.89017341,1,0.9862932,0.9978133,9.780346821,1.1,1.084923,1.09759463
2045,1,8.891824938,1,0.9951351,0.9976936,9.783649876,1.1,1.094649,1.09746296
February,1,8.893476466,1,0.9951351,0.9976936,9.786952931,1.1,1.094649,1.09746296
March,1,8.895127993,1,0.9951351,0.9976936,9.790255987,1.1,1.094649,1.09746296
April,1,8.896779521,1,0.9951351,0.9976936,9.793559042,1.1,1.094649,1.09746296
May,1,8.898431049,1,0.9951351,0.9976936,9.796862097,1.1,1.094649,1.09746296
June,1,8.900082576,1,0.9951351,0.9976936,9.800165153,1.1,1.094649,1.09746296
July,1,8.901734104,1,0.9951351,0.9976936,9.803468208,1.1,1.094649,1.09746296
August,1,8.903385632,1,0.9951351,0.9976936,9.806771263,1.1,1.094649,1.09746296
September,1,8.905037159,1,0.9951351,0.9976936,9.810074319,1.1,1.094649,1.09746296
October,1,8.906688687,1,0.9951351,0.9976936,9.813377374,1.1,1.094649,1.09746296
November,1,8.908340215,1,0.9951351,0.9976936,9.816680429,1.1,1.094649,1.09746296
December,1,8.909991742,1,0.9951351,0.9976936,9.819983485,1.1,1.094649,1.09746296
2046,1,8.91164327,1,0.9970011,0.9970329,9.82328654,1.1,1.096701,1.09673619
February,1,8.913294798,1,0.9970011,0.9970329,9.826589595,1.1,1.096701,1.09673619
March,1,8.914946325,1,0.9970011,0.9970329,9.829892651,1.1,1.096701,1.09673619
April,1,8.916597853,1,0.9970011,0.9970329,9.833195706,1.1,1.096701,1.09673619
May,1,8.918249381,1,0.9970011,0.9970329,9.836498761,1.1,1.096701,1.09673619
June,1,8.919900908,1,0.9970011,0.9970329,9.839801817,1.1,1.096701,1.09673619
July,1,8.921552436,1,0.9970011,0.9970329,9.843104872,1.1,1.096701,1.09673619
August,1,8.923203964,1,0.9970011,0.9970329,9.846407927,1.1,1.096701,1.09673619
September,1,8.924855491,1,0.9970011,0.9970329,9.849710983,1.1,1.096701,1.09673619
October,1,8.926507019,1,0.9970011,0.9970329,9.853014038,1.1,1.096701,1.09673619
November,1,8.928158547,1,0.9970011,0.9970329,9.856317093,1.1,1.096701,1.09673619
December,1,8.929810074,1,0.9970011,0.9970329,9.859620149,1.1,1.096701,1.09673619
2047,1,8.931461602,1,0.9896874,0.9966531,9.862923204,1.1,1.088656,1.09631841
February,1,8.93311313,1,0.9896874,0.9966531,9.866226259,1.1,1.088656,1.09631841
March,1,8.934764657,1,0.9896874,0.9966531,9.869529315,1.1,1.088656,1.09631841
April,1,8.936416185,1,0.9896874,0.9966531,9.87283237,1.1,1.088656,1.09631841
May,1,8.938067713,1,0.9896874,0.9966531,9.876135425,1.1,1.088656,1.09631841
June,1,8.93971924,1,0.9896874,0.9966531,9.879438481,1.1,1.088656,1.09631841
July,1,8.941370768,1,0.9896874,0.9966531,9.882741536,1.1,1.088656,1.09631841
August,1,8.943022296,1,0.9896874,0.9966531,9.886044591,1.1,1.088656,1.09631841
September,1,8.944673823,1,0.9896874,0.9966531,9.889347647,1.1,1.088656,1.09631841
October,1,8.946325351,1,0.9896874,0.9966531,9.892650702,1.1,1.088656,1.09631841
November,1,8.947976879,1,0.9896874,0.9966531,9.895953757,1.1,1.088656,1.09631841
December,1,8.949628406,1,0.9896874,0.9966531,9.899256813,1.1,1.088656,1.09631841
2048,1,8.951279934,1,0.9862692,0.9964833,9.902559868,1.1,1.084896,1.09613163
February,1,8.952931462,1,0.9862692,0.9964833,9.905862923,1.1,1.084896,1.09613163
March,1,8.954582989,1,0.9862692,0.9964833,9.909165979,1.1,1.084896,1.09613163
April,1,8.956234517,1,0.9862692,0.9964833,9.912469034,1.1,1.084896,1.09613163
May,1,8.957886045,1,0.9862692,0.9964833,9.915772089,1.1,1.084896,1.09613163
June,1,8.959537572,1,0.9862692,0.9964833,9.919075145,1.1,1.084896,1.09613163
July,1,8.9611891,1,0.9862692,0.9964833,9.9223782,1.1,1.084896,1.09613163
August,1,8.962840628,1,0.9862692,0.9964833,9.925681255,1.1,1.084896,1.09613163
September,1,8.964492155,1,0.9862692,0.9964833,9.92898431,1.1,1.084896,1.09613163
October,1,8.966143683,1,0.9862692,0.9964833,9.932287366,1.1,1.084896,1.09613163
November,1,8.967795211,1,0.9862692,0.9964833,9.935590421,1.1,1.084896,1.09613163
December,1,8.969446738,1,0.9862692,0.9964833,9.938893476,1.1,1.084896,1.09613163
2049,1,8.971098266,1,0.9921682,0.9965895,9.942196532,1.1,1.091385,1.09624845
February,1,8.972749794,1,0.9921682,0.9965895,9.945499587,1.1,1.091385,1.09624845
March,1,8.974401321,1,0.9921682,0.9965895,9.948802642,1.1,1.091385,1.09624845
April,1,8.976052849,1,0.9921682,0.9965895,9.952105698,1.1,1.091385,1.09624845
May,1,8.977704377,1,0.9921682,0.9965895,9.955408753,1.1,1.091385,1.09624845
June,1,8.979355904,1,0.9921682,0.9965895,9.958711808,1.1,1.091385,1.09624845
July,1,8.981007432,1,0.9921682,0.9965895,9.962014864,1.1,1.091385,1.09624845
August,1,8.98265896,1,0.9921682,0.9965895,9.965317919,1.1,1.091385,1.09624845
September,1,8.984310487,1,0.9921682,0.9965895,9.968620974,1.1,1.091385,1.09624845
October,1,8.985962015,1,0.9921682,0.9965895,9.97192403,1.1,1.091385,1.09624845
November,1,8.987613543,1,0.9921682,0.9965895,9.975227085,1.1,1.091385,1.09624845
December,1,8.98926507,1,0.9921682,0.9965895,9.97853014,1.1,1.091385,1.09624845
2050,1,8.990916598,1,0.9869182,0.9963919,9.981833196,1.1,1.08561,1.09603109
February,1,8.992568126,1,0.9869182,0.9963919,9.985136251,1.1,1.08561,1.09603109
March,1,8.994219653,1,0.9869182,0.9963919,9.988439306,1.1,1.08561,1.09603109
April,1,8.995871181,1,0.9869182,0.9963919,9.991742362,1.1,1.08561,1.09603109
May,1,8.997522709,1,0.9869182,0.9963919,9.995045417,1.1,1.08561,1.09603109
June,1,8.999174236,1,0.9869182,0.9963919,9.998348472,1.1,1.08561,1.09603109
July,1,9.000825764,1,0.9869182,0.9963919,10.00165153,1.1,1.08561,1.09603109
August,1,9.002477291,1,0.9869182,0.9963919,10.00495458,1.1,1.08561,1.09603109
September,1,9.004128819,1,0.9869182,0.9963919,10.00825764,1.1,1.08561,1.09603109
October,1,9.005780347,1,0.9869182,0.9963919,10.01156069,1.1,1.08561,1.09603109
November,1,9.007431874,1,0.9869182,0.9963919,10.01486375,1.1,1.08561,1.09603109
December,1,9.009083402,1,0.9869182,0.9963919,10.0181668,1.1,1.08561,1.09603109
2051,1,9.01073493,1,0.9922997,0.9954516,10.02146986,1.1,1.09153,1.09499676
February,1,9.012386457,1,0.9922997,0.9954516,10.02477291,1.1,1.09153,1.09499676
March,1,9.014037985,1,0.9922997,0.9954516,10.02807597,1.1,1.09153,1.09499676
April,1,9.015689513,1,0.9922997,0.9954516,10.03137903,1.1,1.09153,1.09499676
May,1,9.01734104,1,0.9922997,0.9954516,10.03468208,1.1,1.09153,1.09499676
June,1,9.018992568,1,0.9922997,0.9954516,10.03798514,1.1,1.09153,1.09499676
July,1,9.020644096,1,0.9922997,0.9954516,10.04128819,1.1,1.09153,1.09499676
August,1,9.022295623,1,0.9922997,0.9954516,10.04459125,1.1,1.09153,1.09499676
September,1,9.023947151,1,0.9922997,0.9954516,10.0478943,1.1,1.09153,1.09499676
October,1,9.025598679,1,0.9922997,0.9954516,10.05119736,1.1,1.09153,1.09499676
November,1,9.027250206,1,0.9922997,0.9954516,10.05450041,1.1,1.09153,1.09499676
December,1,9.028901734,1,0.9922997,0.9954516,10.05780347,1.1,1.09153,1.09499676
2052,1,9.030553262,1,0.9874222,0.9953861,10.06110652,1.1,1.086164,1.09492471
February,1,9.032204789,1,0.9874222,0.9953861,10.06440958,1.1,1.086164,1.09492471
March,1,9.033856317,1,0.9874222,0.9953861,10.06771263,1.1,1.086164,1.09492471
April,1,9.035507845,1,0.9874222,0.9953861,10.07101569,1.1,1.086164,1.09492471
May,1,9.037159372,1,0.9874222,0.9953861,10.07431874,1.1,1.086164,1.09492471
June,1,9.0388109,1,0.9874222,0.9953861,10.0776218,1.1,1.086164,1.09492471
July,1,9.040462428,1,0.9874222,0.9953861,10.08092486,1.1,1.086164,1.09492471
August,1,9.042113955,1,0.9874222,0.9953861,10.08422791,1.1,1.086164,1.09492471
September,1,9.043765483,1,0.9874222,0.9953861,10.08753097,1.1,1.086164,1.09492471
October,1,9.045417011,1,0.9874222,0.9953861,10.09083402,1.1,1.086164,1.09492471
November,1,9.047068538,1,0.9874222,0.9953861,10.09413708,1.1,1.086164,1.09492471
December,1,9.048720066,1,0.9874222,0.9953861,10.09744013,1.1,1.086164,1.09492471
2053,1,9.050371594,1,0.9958333,0.9957533,10.10074319,1.1,1.095417,1.09532863
February,1,9.052023121,1,0.9958333,0.9957533,10.10404624,1.1,1.095417,1.09532863
March,1,9.053674649,1,0.9958333,0.9957533,10.1073493,1.1,1.095417,1.09532863
April,1,9.055326177,1,0.9958333,0.9957533,10.11065235,1.1,1.095417,1.09532863
May,1,9.056977704,1,0.9958333,0.9957533,10.11395541,1.1,1.095417,1.09532863
June,1,9.058629232,1,0.9958333,0.9957533,10.11725846,1.1,1.095417,1.09532863
July,1,9.06028076,1,0.9958333,0.9957533,10.12056152,1.1,1.095417,1.09532863
August,1,9.061932287,1,0.9958333,0.9957533,10.12386457,1.1,1.095417,1.09532863
September,1,9.063583815,1,0.9958333,0.9957533,10.12716763,1.1,1.095417,1.09532863
October,1,9.065235343,1,0.9958333,0.9957533,10.13047069,1.1,1.095417,1.09532863
November,1,9.06688687,1,0.9958333,0.9957533,10.13377374,1.1,1.095417,1.09532863
December,1,9.068538398,1,0.9958333,0.9957533,10.1370768,1.1,1.095417,1.09532863
2054,1,9.070189926,1,0.9951148,0.9951304,10.14037985,1.1,1.094626,1.09464344
February,1,9.071841453,1,0.9951148,0.9951304,10.14368291,1.1,1.094626,1.09464344
March,1,9.073492981,1,0.9951148,0.9951304,10.14698596,1.1,1.094626,1.09464344
April,1,9.075144509,1,0.9951148,0.9951304,10.15028902,1.1,1.094626,1.09464344
May,1,9.076796036,1,0.9951148,0.9951304,10.15359207,1.1,1.094626,1.09464344
June,1,9.078447564,1,0.9951148,0.9951304,10.15689513,1.1,1.094626,1.09464344
July,1,9.080099092,1,0.9951148,0.9951304,10.16019818,1.1,1.094626,1.09464344
August,1,9.081750619,1,0.9951148,0.9951304,10.16350124,1.1,1.094626,1.09464344
September,1,9.083402147,1,0.9951148,0.9951304,10.16680429,1.1,1.094626,1.09464344
October,1,9.085053675,1,0.9951148,0.9951304,10.17010735,1.1,1.094626,1.09464344
November,1,9.086705202,1,0.9951148,0.9951304,10.1734104,1.1,1.094626,1.09464344
December,1,9.08835673,1,0.9951148,0.9951304,10.17671346,1.1,1.094626,1.09464344
2055,1,9.090008258,1,1.000779,0.9952149,10.18001652,1.1,1.100857,1.09473639
February,1,9.091659785,1,1.000779,0.9952149,10.18331957,1.1,1.100857,1.09473639
March,1,9.093311313,1,1.000779,0.9952149,10.18662263,1.1,1.100857,1.09473639
April,1,9.094962841,1,1.000779,0.9952149,10.18992568,1.1,1.100857,1.09473639
May,1,9.096614368,1,1.000779,0.9952149,10.19322874,1.1,1.100857,1.09473639
June,1,9.098265896,1,1.000779,0.9952149,10.19653179,1.1,1.100857,1.09473639
July,1,9.099917424,1,1.000779,0.9952149,10.19983485,1.1,1.100857,1.09473639
August,1,9.101568951,1,1.000779,0.9952149,10.2031379,1.1,1.100857,1.09473639
September,1,9.103220479,1,1.000779,0.9952149,10.20644096,1.1,1.100857,1.09473639
October,1,9.104872007,1,1.000779,0.9952149,10.20974401,1.1,1.100857,1.09473639
November,1,9.106523534,1,1.000779,0.9952149,10.21304707,1.1,1.100857,1.09473639
December,1,9.108175062,1,1.000779,0.9952149,10.21635012,1.1,1.100857,1.09473639
2056,1,9.10982659,1,0.9891606,0.993422,10.21965318,1.1,1.088077,1.0927642
February,1,9.111478117,1,0.9891606,0.993422,10.22295623,1.1,1.088077,1.0927642
March,1,9.113129645,1,0.9891606,0.993422,10.22625929,1.1,1.088077,1.0927642
April,1,9.114781173,1,0.9891606,0.993422,10.22956235,1.1,1.088077,1.0927642
May,1,9.1164327,1,0.9891606,0.993422,10.2328654,1.1,1.088077,1.0927642
June,1,9.118084228,1,0.9891606,0.993422,10.23616846,1.1,1.088077,1.0927642
July,1,9.119735756,1,0.9891606,0.993422,10.23947151,1.1,1.088077,1.0927642
August,1,9.121387283,1,0.9891606,0.993422,10.24277457,1.1,1.088077,1.0927642
September,1,9.123038811,1,0.9891606,0.993422,10.24607762,1.1,1.088077,1.0927642
October,1,9.124690339,1,0.9891606,0.993422,10.24938068,1.1,1.088077,1.0927642
November,1,9.126341866,1,0.9891606,0.993422,10.25268373,1.1,1.088077,1.0927642
December,1,9.127993394,1,0.9891606,0.993422,10.25598679,1.1,1.088077,1.0927642
2057,1,9.129644922,1,1.002765,0.9944993,10.25928984,1.1,1.103042,1.09394923
February,1,9.131296449,1,1.002765,0.9944993,10.2625929,1.1,1.103042,1.09394923
March,1,9.132947977,1,1.002765,0.9944993,10.26589595,1.1,1.103042,1.09394923
April,1,9.134599505,1,1.002765,0.9944993,10.26919901,1.1,1.103042,1.09394923
May,1,9.136251032,1,1.002765,0.9944993,10.27250206,1.1,1.103042,1.09394923
June,1,9.13790256,1,1.002765,0.9944993,10.27580512,1.1,1.103042,1.09394923
July,1,9.139554088,1,1.002765,0.9944993,10.27910818,1.1,1.103042,1.09394923
August,1,9.141205615,1,1.002765,0.9944993,10.28241123,1.1,1.103042,1.09394923
September,1,9.142857143,1,1.002765,0.9944993,10.28571429,1.1,1.103042,1.09394923
October,1,9.144508671,1,1.002765,0.9944993,10.28901734,1.1,1.103042,1.09394923
November,1,9.146160198,1,1.002765,0.9944993,10.2923204,1.1,1.103042,1.09394923
December,1,9.147811726,1,1.002765,0.9944993,10.29562345,1.1,1.103042,1.09394923
2058,1,9.149463254,1,0.9870649,0.9937844,10.29892651,1.1,1.085771,1.09316284
February,1,9.151114781,1,0.9870649,0.9937844,10.30222956,1.1,1.085771,1.09316284
March,1,9.152766309,1,0.9870649,0.9937844,10.30553262,1.1,1.085771,1.09316284
April,1,9.154417836,1,0.9870649,0.9937844,10.30883567,1.1,1.085771,1.09316284
May,1,9.156069364,1,0.9870649,0.9937844,10.31213873,1.1,1.085771,1.09316284
June,1,9.157720892,1,0.9870649,0.9937844,10.31544178,1.1,1.085771,1.09316284
July,1,9.159372419,1,0.9870649,0.9937844,10.31874484,1.1,1.085771,1.09316284
August,1,9.161023947,1,0.9870649,0.9937844,10.32204789,1.1,1.085771,1.09316284
September,1,9.162675475,1,0.9870649,0.9937844,10.32535095,1.1,1.085771,1.09316284
October,1,9.164327002,1,0.9870649,0.9937844,10.328654,1.1,1.085771,1.09316284
November,1,9.16597853,1,0.9870649,0.9937844,10.33195706,1.1,1.085771,1.09316284
December,1,9.167630058,1,0.9870649,0.9937844,10.33526012,1.1,1.085771,1.09316284
2059,1,9.169281585,1,0.9870545,0.9940649,10.33856317,1.1,1.08576,1.09347139
February,1,9.170933113,1,0.9870545,0.9940649,10.34186623,1.1,1.08576,1.09347139
March,1,9.172584641,1,0.9870545,0.9940649,10.34516928,1.1,1.08576,1.09347139
April,1,9.174236168,1,0.9870545,0.9940649,10.34847234,1.1,1.08576,1.09347139
May,1,9.175887696,1,0.9870545,0.9940649,10.35177539,1.1,1.08576,1.09347139
June,1,9.177539224,1,0.9870545,0.9940649,10.35507845,1.1,1.08576,1.09347139
July,1,9.179190751,1,0.9870545,0.9940649,10.3583815,1.1,1.08576,1.09347139
August,1,9.180842279,1,0.9870545,0.9940649,10.36168456,1.1,1.08576,1.09347139
September,1,9.182493807,1,0.9870545,0.9940649,10.36498761,1.1,1.08576,1.09347139
October,1,9.184145334,1,0.9870545,0.9940649,10.36829067,1.1,1.08576,1.09347139
